gvkey,datadate,conm,ipodate,rdq,datacqtr,datafqtr,cusip,cik,TICKER,sic,addzip,exchg,fic,icaptq,atq,ltq,saleq,revtq,cogsq,xsgaq,oibdpq,oiadpq,ibq,txditcq,txdbq,itccy,oancfy,ivncfy,fincfy,sstky,prstkcy,dltisy,dltry,actq,lctq,invtq,dlcq,dlttq,mibq,mibtq,cheq,rectq,seqq,ceqq,niq,dpcy,dpq,wcapchy,capxy,sppey,xintq,ppentq,loq,xrdq,pstkrq,pstkq,cshoq,prccq,itccq,oancfq,ivncfq,fincfq,sstkq,prstkcq,dltisq,dltrq,dpcq,wcapchq,capxq,sppeq
6066,1997/3/31,INTL BUSINESS MACHINES CORP,,1997/4/23,1997,1997,459200101,51143,IBM,7370,10504,11,USA,30353,76527,56576,17308,17308,9800,4753,2755,1839,1195,1453,,,349,-1074,-887,,1847,2192,885,37320,31241,5786,13243,10402,,,6463,21410,19951,19698,1195,1196,916,,1053,,172,17062,13480,1069,0,253,496.576,137.25,,349,-1074,-887,,1847,2192,885,1196,,1053,
6066,1997/6/30,INTL BUSINESS MACHINES CORP,,1997/7/21,1997.25,1997.25,459200101,51143,IBM,7370,10504,11,USA,31784,78819,58710,18872,18872,10526,5179,3167,2222,1446,1365,,,2934,-2760,-1246,,3043,3261,2147,38639,32559,5913,14028,11675,,,6861,21785,20109,19856,1446,2409,945,,2544,,179,17647,13111,1221,0,253,982.261,90.25,,2585,-1686,-359,,1196,1069,1262,1213,,1491,
6066,1997/9/30,INTL BUSINESS MACHINES CORP,,1997/10/20,1997.5,1997.5,459200101,51143,IBM,7370,10504,11,USA,33379,78293,58537,18605,18605,10550,5094,2961,2004,1359,1336,,,5091,-4436,-2285,,4476,6969,2920,38190,30590,5981,12518,13623,,,6486,21741,19756,19503,1359,3586,957,,3875,,183,17921,12988,1162,0,253,972.171,106,,2157,-1676,-1039,,1433,3708,773,1177,,1331,
6066,1997/12/31,INTL BUSINESS MACHINES CORP,,1998/1/21,1997.75,1997.75,459200101,51143,IBM,7370,10504,11,USA,33512,81499,61683,23723,23723,13005,6485,4233,3033,2093,1487,,,8865,-6155,-3090,,6251,9142,4530,40418,33507,5139,13230,13696,,,7553,23826,19816,19564,2093,5001,1200,,6793,1130,226,18347,12993,1425,0,252,958.091,104.625,,3774,-1719,-805,,1775,2173,1610,1415,,2918,
6066,1998/3/31,INTL BUSINESS MACHINES CORP,,1998/4/20,1998,1998,459200101,51143,IBM,7370,10504,11,USA,33894,77944,59079,17618,17618,10095,4898,2625,1552,1036,1356,,,941,-1413,-1098,,1753,2717,1522,37571,29992,5392,12667,15029,,,5889,22050,18865,18613,1036,1223,1073,,1078,,183,18223,12702,1179,0,252,942.902,103.875,,941,-1413,-1098,,1753,2717,1522,1223,,1078,
6066,1998/6/30,INTL BUSINESS MACHINES CORP,,1998/7/21,1998.25,1998.25,459200101,51143,IBM,7370,10504,11,USA,33167,77112,58535,18823,18823,10696,5032,3095,2114,1452,1373,,,3340,-2861,-2464,,3272,4106,2326,37011,30050,5621,13271,14590,,,5471,21585,18577,18325,1452,2337,981,,2403,,168,18453,12522,1220,0,252,933.063,114.8125,,2399,-1448,-1366,,1519,1389,804,1114,,1325,
6066,1998/9/30,INTL BUSINESS MACHINES CORP,,1998/10/22,1998.5,1998.5,459200101,51143,IBM,7370,10504,11,USA,33874,79719,61084,20095,20095,11436,5297,3362,2170,1494,1444,,,6541,-4486,-3703,,4830,6049,4053,38802,31512,5548,13237,15239,,,5869,23551,18635,18383,1494,3647,1192,,3975,,169,19005,12889,1240,0,252,922.852,128.5,,3201,-1625,-1239,,1558,1943,1727,1310,,1572,
6066,1998/12/31,INTL BUSINESS MACHINES CORP,,1999/1/21,1998.75,1998.75,459200101,51143,IBM,7370,10504,11,USA,34941,86100,66667,25131,25131,14093,6481,4557,3328,2346,1514,,,9273,-6131,-4993,,6283,7567,5942,42360,36827,5200,13905,15508,,,5768,26781,19433,19186,2346,4992,1229,,6520,905,221,19631,12818,1407,0,247,915.907,184.375,,2732,-1645,-1290,,1453,1518,1889,1345,,2545,
6066,1999/3/31,INTL BUSINESS MACHINES CORP,,1999/4/21,1999,1999,459200101,51143,IBM,7370,10504,11,USA,34591,81751,63445,20317,20317,11765,5118,3434,2140,1470,1493,,,1876,-961,-1292,,1931,2059,1568,39801,33281,5241,13708,16285,,,5356,24248,18306,18059,1470,1404,1294,,957,,178,18866,12386,1181,0,247,907.418,177.25,,1876,-961,-1292,,1931,2059,1568,1404,,957,
6066,1999/6/30,INTL BUSINESS MACHINES CORP,,1999/7/19,1999.25,1999.25,459200101,51143,IBM,7370,10504,11,USA,33488,83347,64189,21905,21905,11306,5749,4850,2475,2391,1324,,,3520,529,-3803,,3259,2986,3274,43452,35961,5039,14713,14330,,,7241,26026,19158,18911,2391,3872,2375,,2155,,208,17253,12574,1293,0,247,1809.09,129.25,,1644,1490,-2511,,1328,927,1706,2468,,1198,
6066,1999/9/30,INTL BUSINESS MACHINES CORP,,1999/10/20,1999.5,1999.5,459200101,51143,IBM,7370,10504,11,USA,33875,85375,65307,21144,21144,12239,5085,3820,2479,1762,1407,,,6760,-559,-6831,,4544,4658,5639,42877,37778,5130,14096,13807,,,6026,26811,20068,19821,1762,5329,1341,,3373,,193,17463,12315,1494,0,247,1822.604,121,,3240,-1088,-3028,,1285,1672,2365,1457,,1218,
6066,1999/12/31,INTL BUSINESS MACHINES CORP,,2000/1/19,1999.75,1999.75,459200101,51143,IBM,7370,10504,11,USA,34635,87495,66984,24182,24182,14150,5902,4130,2981,2089,1354,,,10111,-1669,-8625,,6645,6133,7510,43155,39578,4868,14230,14124,,,5831,27618,20511,20264,2089,6585,1149,,5959,1207,171,17590,11928,1416,0,247,1784.216,107.875,,3351,-1110,-1794,,2101,1475,1871,1256,,2586,
6066,2000/3/31,INTL BUSINESS MACHINES CORP,,2000/4/18,2000,2000,459200101,51143,IBM,7370,10504,11,USA,33813,82764,63246,19348,19348,11289,5385,2674,1549,1519,1336,,,995,-384,-2305,,1953,1279,1151,39139,35611,5070,13844,14295,,,3606,25320,19518,19271,1519,1228,1125,,712,,75,16959,12004,1172,0,247,1792.837,118,,995,-384,-2305,,1953,1279,1151,1228,,712,
6066,2000/6/30,INTL BUSINESS MACHINES CORP,,2000/7/19,2000.25,2000.25,459200101,51143,IBM,7370,10504,11,USA,36033,82949,63775,21651,21651,12667,5661,3323,2202,1941,1394,,,2485,-1406,-3044,,3624,4796,4048,39437,33862,4759,12315,16859,,,3261,26201,19174,18927,1941,2466,1121,,1571,,84,16634,11660,1269,0,247,1760.705,109.5625,,1490,-1022,-739,,1671,3517,2897,1238,,859,
6066,2000/9/30,INTL BUSINESS MACHINES CORP,,2000/10/17,2000.5,2000.5,459200101,51143,IBM,7370,10504,11,USA,38223,83876,64329,21781,21781,13038,5502,3241,2202,1963,1342,,,4548,-2422,-4126,,4817,7719,6711,40037,32812,4909,10695,18676,,,3033,26704,19547,19300,1963,3631,1039,,2501,,86,16329,11499,1261,0,247,1774.38,112.5,,2063,-1016,-1082,,1193,2923,2663,1165,,930,
6066,2000/12/31,INTL BUSINESS MACHINES CORP,,2001/1/17,2000.75,2000.75,459200101,51143,IBM,7370,10504,11,USA,38995,88349,67725,25616,25616,14835,6352,4429,3201,2670,1623,,,9274,-4248,-6359,,6073,9604,7561,43880,36406,4765,10205,18371,,,3722,30726,20624,20377,2670,4995,1228,,5616,1619,102,16714,11325,1663,0,247,1742.9,85,,4726,-1826,-2233,,1256,1885,850,1364,,3115,
6066,2001/3/31,INTL BUSINESS MACHINES CORP,,2001/4/18,2001,2001,459200101,51143,IBM,7370,10504,11,USA,39389,84790,63324,20309,20309,,5292,,,1777,,,,1935,-1382,-270,,926,578,1052,41975,32902,5012,10910,17923,,,3867,27399,21466,21219,1750,1233,,,1276,,70,16514,12499,1209,0,247,1737.417,96.18,,1935,-1382,-270,,926,578,1052,1233,,1276,
6066,2001/6/30,INTL BUSINESS MACHINES CORP,,2001/7/18,2001.25,2001.25,459200101,51143,IBM,7370,10504,11,USA,41361,83940,61349,20834,20834,23635,5466,6750,4764,2091,,,,5387,-2674,-2544,,1650,2102,2191,40574,29949,4858,8536,18770,,,3780,26605,22591,22344,2045,2434,1986,,2420,,58,16611,12630,1284,0,247,1736.66,113,,3452,-1292,-2274,,724,1524,1139,1201,,1144,
6066,2001/9/30,INTL BUSINESS MACHINES CORP,,2001/10/16,2001.5,2001.5,459200101,51143,IBM,7370,10504,11,USA,39631,85094,63117,19783,19783,11369,5337,3077,2097,1713,,,,9433,-5101,-4148,,3418,4208,5583,40309,32876,4838,10907,17654,,,4012,26677,21977,21977,1595,3655,980,,3559,,53,16820,12587,1252,0,0,1722.642,91.72,,4046,-2427,-1604,,1768,2106,3392,1221,,1139,
6066,2001/12/31,INTL BUSINESS MACHINES CORP,,2002/1/17,2001.75,2001.75,459200101,51143,IBM,7370,10504,11,USA,39577,88313,64699,22141,22141,12293,5939,3909,2994,2565,1593,,,14265,-6106,-5309,,3906,4535,7898,42461,35119,4304,11188,15963,,,6393,27018,23614,23614,2333,4820,915,,5660,1165,53,16504,12024,1241,0,0,1723.194,120.96,,4832,-1005,-1161,,488,327,2315,1165,,2101,
6066,2002/3/31,INTL BUSINESS MACHINES CORP,,2002/4/17,2002,2002,459200101,51143,IBM,7370,10504,11,USA,39716,83056,60005,18030,18030,10619,5156,2255,1344,1284,,,,2655,-1457,-3678,,1435,978,369,37385,30084,4407,8243,16665,,,3967,24118,23051,23051,1192,1167,911,,1111,,30,16629,13256,1137,0,0,1711.889,104,,2655,-1457,-3678,,1435,978,369,1167,,1111,
6066,2002/6/30,INTL BUSINESS MACHINES CORP,,2002/7/17,2002.25,2002.25,459200101,51143,IBM,7370,10504,11,USA,37665,84211,62816,19651,19651,10932,5236,3483,2034,445,,,,5356,-2518,-5842,,2960,1806,1819,36723,32597,3842,9571,16270,,,3567,24874,21395,21395,56,2701,1449,,2061,,33,14712,13949,1196,0,0,1694.324,72,,2701,-1061,-2164,,1525,828,1450,1534,,950,
6066,2002/9/30,INTL BUSINESS MACHINES CORP,,2002/10/16,2002.5,2002.5,459200101,51143,IBM,7370,10504,11,USA,39865,83956,61864,19821,19821,11582,5200,3039,2123,1694,,,,8827,-3304,-6731,,3327,3969,3983,37316,30239,3424,7971,17773,,,5222,24204,22092,22092,1313,3782,916,,2851,,34,14451,13852,1213,0,0,1690.088,58.31,,3471,-786,-889,,367,2163,2164,1081,,790,
6066,2002/12/31,INTL BUSINESS MACHINES CORP,,2003/1/16,2002.75,2002.75,459200101,51143,IBM,7370,10504,11,USA,42768,96484,73702,23684,23684,14078,6085,3521,3106,1911,1450,,,13066,-6897,-7265,,3087,6726,5812,41652,34550,3148,6031,19986,,,5975,27358,22782,22782,1018,4379,415,,4753,775,48,14440,17716,1208,0,0,1722.367,77.5,,4239,-3593,-534,,-240,2757,1829,597,,1902,
6066,2003/3/31,INTL BUSINESS MACHINES CORP,,2003/4/14,2003,2003,459200101,51143,IBM,7370,10504,11,USA,44609,95720,71147,20065,20065,11764,5410,2891,1951,1387,,,,2153,-2675,-689,305,,200,640,39737,31786,3318,5767,20036,,,5577,25784,24573,24573,1384,1116,940,,658,,172,14363,19325,1195,0,0,1728,78.43,,2153,-2675,-689,305,,200,640,1116,,658,
6066,2003/6/30,INTL BUSINESS MACHINES CORP,,2003/7/16,2003.25,2003.25,459200101,51143,IBM,7370,10504,11,USA,45545,96938,70365,21631,21631,12512,5686,3433,2446,1725,,,,5809,-3308,-3131,280,,469,2882,39795,31511,3361,4873,18972,,,5821,25613,26573,26573,1705,2292,987,,1673,,180,14560,19882,1226,0,0,1730.181,82.5,,3656,-633,-2442,-25,,269,2242,1176,,1015,
6066,2003/9/30,INTL BUSINESS MACHINES CORP,,2003/10/15,2003.5,2003.5,459200101,51143,IBM,7370,10504,11,USA,44415,97190,69864,21522,21522,12603,5610,3309,2327,1785,,,,9653,-4516,-5270,,620,1298,5220,40566,32596,3282,5935,17089,,,6171,26230,27326,27326,1785,3469,982,,2443,,160,14489,20179,1307,0,0,1720.424,88.33,,3844,-1208,-2139,,,829,2338,1177,,770,
6066,2003/12/31,INTL BUSINESS MACHINES CORP,,2004/1/15,2003.75,2003.75,459200101,51143,IBM,7370,10504,11,USA,44850,104457,76593,25913,25913,14770,6214,4929,3877,2716,1834,,,14407,-5122,-7798,,3232,1573,5831,44998,37900,2942,6646,16986,,,7647,28923,27864,27864,2709,4701,1052,,4393,1039,151,14689,19873,1349,0,0,1694.509,92.68,,4754,-606,-2528,,2612,275,611,1232,,1950,
6066,2004/3/31,INTL BUSINESS MACHINES CORP,,2004/4/15,2004,2004,459200101,51143,IBM,7370,10504,11,USA,44283,101825,73640,22175,22175,13177,6074,2924,1926,1364,,,,3592,-1707,-1710,,1246,153,148,42619,35385,3049,7568,16098,,,8501,25549,28185,28185,1363,1182,998,,771,,143,14612,22157,1416,0,0,1685.371,91.84,,3592,-1707,-1710,,1246,153,148,1182,,771,
6066,2004/6/30,INTL BUSINESS MACHINES CORP,,2004/7/15,2004.25,2004.25,459200101,51143,IBM,7370,10504,11,USA,43251,99582,70752,23098,23098,13645,6296,3157,2215,1737,,,,7405,-2639,-4220,,2223,1093,2159,41409,34357,3182,7505,14421,,,8193,24661,28830,28830,1735,2309,942,,1406,,141,14569,21974,1476,0,0,1675.192,88.15,,3813,-932,-2510,,977,940,2011,1127,,635,
6066,2004/9/30,INTL BUSINESS MACHINES CORP,,2004/10/18,2004.5,2004.5,459200101,51143,IBM,7370,10504,11,USA,43226,100676,70974,23349,23349,13731,6310,3308,2327,1554,,,,11276,-3719,-5672,,3208,1093,3934,42430,35167,3331,8427,13524,,,9671,23990,29702,29702,1554,3470,981,,2247,,141,14608,22283,1468,0,0,1664.697,85.74,,3871,-1080,-1452,,985,0,1775,1161,,841,
6066,2004/12/31,INTL BUSINESS MACHINES CORP,,2005/1/18,2004.75,2004.75,459200101,51143,IBM,7370,10504,11,USA,44575,109183,79436,27671,27671,15784,6828,5059,4021,2842,1879,,,15323,-5346,-7619,,5418,2438,4538,46970,39798,3316,8099,14828,,,10570,28136,29747,29747,2827,4915,1038,,4368,1311,146,15175,22931,1514,0,0,1645.592,98.58,,4047,-1627,-1947,,2210,1345,604,1445,,2121,
6066,2005/3/31,INTL BUSINESS MACHINES CORP,,2005/4/14,2005,2005,459200101,51143,IBM,7370,10504,11,USA,47003,104899,74979,22908,22908,13245,6392,3271,1989,1407,,,,2078,-680,-2587,,3154,2430,1649,41343,33822,3417,6329,17083,,,8651,24579,29920,29920,1402,1282,1282,,749,,179,14708,24074,1459,0,0,1613.321,91.38,,2078,-680,-2587,,3154,2430,1649,1282,,749,
6066,2005/6/30,INTL BUSINESS MACHINES CORP,,2005/7/18,2005.25,2005.25,459200101,51143,IBM,7370,10504,11,USA,47709,103388,73263,22270,22270,12021,6400,3849,2511,1851,,,,5206,-2018,-3931,,4599,3984,2012,40510,32197,3248,6134,17584,,,8659,24271,30125,30125,1829,2620,1338,,1623,,206,14212,23482,1477,0,0,1595.791,74.2,,3128,-1338,-1344,,1445,1554,363,1338,,874,
6066,2005/9/30,INTL BUSINESS MACHINES CORP,,2005/10/17,2005.5,2005.5,459200101,51143,IBM,7370,10504,11,USA,47607,101009,70774,21529,21529,11410,6103,4016,2777,1516,,,,9486,-2992,-7643,,5878,4236,3264,39143,29964,3290,4050,17372,,,8254,23326,30235,30235,1516,3859,1239,,2455,,187,14042,23438,1447,0,0,1579.517,80.22,,4280,-974,-3712,,1279,252,1252,1239,,832,
6066,2005/12/31,INTL BUSINESS MACHINES CORP,,2006/1/17,2005.75,2005.75,459200101,51143,IBM,7370,10504,11,USA,48523,105748,72650,24427,24427,12213,6448,5766,4437,3220,1616,,,14874,-4423,-7147,,6506,4363,3522,45661,35152,2841,7216,15425,,,13686,24428,33098,33098,3187,5188,1329,,3842,1107,189,13756,20457,1459,0,0,1573.98,82.2,,5388,-1431,496,,628,127,258,1329,,1387,
6066,2006/3/31,INTL BUSINESS MACHINES CORP,,2006/4/18,2006,2006,459200101,51143,IBM,7370,10504,11,USA,48056,102468,69737,20659,20659,11208,6063,3388,2180,1708,,,,3106,-4008,-2553,,2144,101,297,41583,33268,2953,7160,15325,,,12302,21893,32731,32731,1708,1207,1208,,782,,225,13712,21144,1456,0,0,1550.395,82.47,,3106,-4008,-2553,,2144,101,297,1207,,782,
6066,2006/6/30,INTL BUSINESS MACHINES CORP,,2006/7/18,2006.25,2006.25,459200101,51143,IBM,7370,10504,11,USA,47421,103377,69828,21890,21890,11470,6451,3969,2722,2022,,,,5670,-4971,-6246,,4501,214,1288,39591,34118,3111,7907,13872,,,9990,22336,33549,33549,2022,2454,1247,,1708,,234,13963,21838,1521,0,0,1521.839,76.82,,2564,-963,-3693,,2357,113,991,1247,,926,
6066,2006/9/30,INTL BUSINESS MACHINES CORP,,2006/10/17,2006.5,2006.5,459200101,51143,IBM,7370,10504,11,USA,47684,104155,69907,22617,22617,11703,6652,4262,3034,2222,,,,9676,-5915,-7901,,5883,292,1448,40668,34929,3135,8555,13436,,,10901,22681,34248,34248,2222,3683,1228,,2776,,266,14059,21542,1543,0,0,1506.352,81.94,,4006,-944,-1655,,1382,78,160,1229,,1068,
6066,2006/12/31,INTL BUSINESS MACHINES CORP,,2007/1/18,2006.75,2006.75,459200101,51143,IBM,7370,10504,11,USA,42286,103234,74728,26258,26258,13073,7200,5985,4685,3464,665,,,15007,-11550,-8204,,6399,1444,3400,44660,40091,2810,8902,13780,,,10656,26849,28506,28506,3540,4984,1300,,4362,430,256,14440,20192,1587,0,0,1506.483,97.15,,5331,-5635,-303,,516,1152,1952,1301,,1586,
6066,2007/3/31,INTL BUSINESS MACHINES CORP,,2007/4/17,2007,2007,459200101,51143,IBM,7370,10504,11,USA,42094,101619,73810,22029,22029,11728,6588,3713,2473,1844,,,,3013,-2418,-1717,,2497,900,104,42446,36763,2912,9661,14285,,,10781,24017,27809,27809,1844,1239,1240,,917,,269,14414,22762,1509,0,0,1484.827,94.26,,3013,-2418,-1717,,2497,900,104,1239,,917,
6066,2007/6/30,INTL BUSINESS MACHINES CORP,,2007/7/18,2007.25,2007.25,459200101,51143,IBM,7370,10504,11,USA,30935,102548,85792,23772,23772,12347,7158,4267,2983,2261,,,,6453,-2569,-5008,,18205,14065,1962,42293,48084,2848,20543,14179,,,10189,24287,16756,16756,2261,2524,1284,,1803,,331,14479,23529,1535,0,0,1360.407,105.25,,3440,-151,-3291,,15708,13165,1858,1285,,886,
6066,2007/9/30,INTL BUSINESS MACHINES CORP,,2007/10/16,2007.5,2007.5,459200101,51143,IBM,7370,10504,11,USA,39321,108609,88063,24119,24119,12622,6839,4658,3318,2362,,,,10934,-5773,-4119,,18357,16053,4026,46588,45011,2855,16546,18775,,,13823,24801,20546,20546,2361,3864,1340,,2870,,395,14836,24277,1524,0,0,1377.956,117.8,,4481,-3204,889,,152,1988,2064,1340,,1067,
6066,2007/12/31,INTL BUSINESS MACHINES CORP,,2008/1/17,2007.75,2007.75,459200101,51143,IBM,7370,10504,11,USA,51509,120431,91961,28866,28866,14339,7595,6932,5595,3951,1064,,,16090,-4675,-4740,,18828,21744,11306,53177,44310,2664,12235,23039,,,16146,28789,28470,28470,3952,5202,1337,,4630,537,436,15081,23548,1585,0,0,1385.234,108.1,,5156,1098,-621,,471,5691,7280,1338,,1760,
6066,2008/3/31,INTL BUSINESS MACHINES CORP,,2008/4/16,2008,2008,459200101,51143,IBM,7370,10504,11,USA,48679,121823,93095,24502,24502,12783,7189,4530,3183,2319,,,,4202,-5779,-2796,965,2427,3742,4894,48425,47048,2976,15235,19951,,,12027,26894,28728,28728,2319,1346,1347,,1018,,387,15470,26096,1569,0,0,1373.479,115.14,,4202,-5779,-2796,965,2427,3742,4894,1346,,1018,
6066,2008/6/30,INTL BUSINESS MACHINES CORP,,2008/7/17,2008.25,2008.25,459200101,51143,IBM,7370,10504,11,USA,49787,120928,92663,26820,26820,13633,7925,5262,3859,2765,,,,8452,-6909,-7083,2704,7164,6813,5924,46312,44683,2916,12710,21522,,,9847,27229,28265,28265,2765,2750,1403,,1999,,335,15386,26458,1660,0,0,1354.84,118.53,,4250,-1130,-4287,1739,4737,3071,1030,1404,,981,
6066,2008/9/30,INTL BUSINESS MACHINES CORP,,2008/10/9,2008.5,2008.5,459200101,51143,IBM,7370,10504,11,USA,45751,115910,88391,25301,25301,12768,7224,5309,3930,2823,,,,12191,-8405,-8964,3658,9837,8251,7597,44187,44752,3000,16180,18232,,,9756,24939,27519,27519,2823,4129,1379,,2951,,356,14659,25407,1580,0,0,1343.458,116.96,,3739,-1496,-1881,954,2673,1438,1673,1379,,952,
6066,2008/12/31,INTL BUSINESS MACHINES CORP,,2009/1/20,2008.75,2008.75,459200101,51143,IBM,7370,10504,11,USA,36154,109524,96059,27007,27007,12547,7361,7099,5778,4427,270,,,18812,-9286,-11834,3774,10579,13829,10248,49004,42435,2701,11236,22689,,,12907,27555,13465,13465,4427,5450,1321,,4171,350,399,14305,30665,1528,0,0,1339.096,84.16,,6621,-881,-2870,116,742,5578,2651,1321,,1220,
6066,2009/3/31,INTL BUSINESS MACHINES CORP,,2009/4/20,2009,2009,459200101,51143,IBM,7370,10504,11,USA,34799,101944,88251,21711,21711,10856,6744,4111,2882,2295,,,,4386,-48,-4583,242,1765,913,3479,43995,37425,2759,9870,21106,0,92,12295,23463,13601,13601,2295,1228,1229,,599,,335,13727,29720,1480,0,0,1321.397,96.89,,4386,-48,-4583,242,1765,913,3479,1228,,599,
6066,2009/6/30,INTL BUSINESS MACHINES CORP,,2009/7/16,2009.25,2009.25,459200101,51143,IBM,7370,10504,11,USA,36342,103655,88181,23251,23251,11247,6549,5455,4213,3103,,,,9127,-1896,-8326,522,3436,1969,5040,44435,36430,2691,8504,20868,0,94,12526,23857,15380,15380,3103,2471,1242,,1304,,282,13948,30883,1434,0,0,1310.884,104.42,,4741,-1848,-3743,280,1671,1056,1561,1243,,705,
6066,2009/9/30,INTL BUSINESS MACHINES CORP,,2009/10/15,2009.5,2009.5,459200101,51143,IBM,7370,10504,11,USA,39077,103675,85181,23566,23566,11508,6459,5599,4341,3214,,,,14325,-4234,-13494,1502,4365,2414,10761,43446,32960,2546,4885,20583,0,98,11512,23622,18396,18396,3214,3729,1258,,2121,,260,14189,31638,1446,0,0,1313.603,119.61,,5198,-2338,-5168,980,929,445,5721,1258,,817,
6066,2009/12/31,INTL BUSINESS MACHINES CORP,,2010/1/19,2009.75,2009.75,459200101,51143,IBM,7370,10504,11,USA,44687,109022,86267,27230,27230,12661,7021,7548,6283,4813,470,,,20773,-6729,-14700,3052,7429,6683,13495,48935,36002,2494,4168,21932,0,118,13973,26792,22637,22637,4813,4994,1265,,3447,330,245,14165,27863,1460,0,0,1305.337,130.9,,6448,-2495,-1206,1550,3064,4269,2734,1265,,1326,
6066,2010/3/31,INTL BUSINESS MACHINES CORP,,2010/4/19,2010,2010,459200101,51143,IBM,7370,10504,11,USA,43454,105208,83059,22857,22857,11522,7184,4151,2941,2601,,,,4437,-699,-3368,885,4016,1190,2382,45697,34575,2524,5014,21305,0,116,13977,23510,22033,22033,2601,1210,1210,,758,,230,13841,27179,1509,0,0,1282.347,128.25,,4437,-699,-3368,885,4016,1190,2382,1210,,758,
6066,2010/6/30,INTL BUSINESS MACHINES CORP,,2010/7/19,2010.25,2010.25,459200101,51143,IBM,7370,10504,11,USA,42193,103420,82244,23724,23724,11591,6529,5604,4421,3386,,,,8203,-2645,-7115,1827,8121,2501,3744,44895,34993,2595,5633,21017,0,117,12241,23491,21059,21059,3386,2393,1183,,1586,,235,13534,26234,1475,0,0,1261.278,123.48,,3766,-1946,-3747,942,4105,1311,1362,1183,,828,
6066,2010/9/30,INTL BUSINESS MACHINES CORP,,2010/10/18,2010.5,2010.5,459200101,51143,IBM,7370,10504,11,USA,44258,107174,84815,24271,24271,11934,6601,5736,4533,3589,,,,12754,-4425,-10569,2625,11773,4665,5122,44469,35443,2629,5556,21899,0,121,11086,24497,22238,22238,3589,3596,1203,,2448,,228,14009,27473,1464,0,0,1242.361,134.14,,4551,-1780,-3454,798,3652,2164,1378,1203,,862,
6066,2010/12/31,INTL BUSINESS MACHINES CORP,,2011/1/18,2010.75,2010.75,459200101,51143,IBM,7370,10504,11,USA,45018,113452,90280,29019,29019,13425,7508,8086,6851,5257,378,,,19549,-8507,-12429,3774,15376,8055,6522,48116,40562,2450,6778,21846,0,126,11651,28225,23046,23046,5257,4831,1235,,4185,770,235,14097,27494,1578,0,0,1227.993,146.76,,6795,-4082,-1860,1149,3603,3390,1400,1235,,1737,
6066,2011/3/31,INTL BUSINESS MACHINES CORP,,2011/4/19,2011,2011,459200101,51143,IBM,7370,10504,11,USA,44524,112960,90184,24607,24607,12378,7410,4819,3591,2863,,,,3792,498,-2314,877,4045,1054,1539,47524,40387,2549,8508,21748,0,105,13245,25659,22671,22671,2863,1228,1228,,915,,238,14207,28049,1587,0,0,1211.201,163.07,,3792,498,-2314,877,4045,1054,1539,1228,,915,
6066,2011/6/30,INTL BUSINESS MACHINES CORP,,2011/7/18,2011.25,2011.25,459200101,51143,IBM,7370,10504,11,USA,45125,113474,90264,26666,26666,12938,7596,6132,4925,3663,,,,8071,-86,-7216,1551,8020,3657,3587,46937,39843,2573,7858,21915,0,83,11764,26381,23127,23127,3663,2435,1207,,1724,,237,14239,28506,1569,0,0,1194.279,171.55,,4279,-584,-4902,674,3975,2603,2048,1207,,809,
6066,2011/9/30,INTL BUSINESS MACHINES CORP,,2011/10/17,2011.5,2011.5,459200101,51143,IBM,7370,10504,11,USA,46467,110158,87780,26157,26157,12647,7206,6304,5112,3839,,,,12750,-891,-10886,2029,11465,6652,5625,45373,36028,2663,6071,24089,0,87,11303,24988,22291,22291,3839,3627,1192,,3060,480,253,13887,27663,1547,0,0,1178.618,174.87,,4679,-805,-3670,478,3445,2995,2038,1192,,1336,
6066,2011/12/31,INTL BUSINESS MACHINES CORP,,2012/1/19,2011.75,2011.75,459200101,51143,IBM,7370,10504,11,USA,43093,116433,96197,29486,29486,13357,7620,8509,7321,5490,549,,,19847,-4396,-13696,2453,15046,9996,8947,50928,42123,2595,8463,22857,0,98,11922,29561,20138,20138,5490,4815,1188,,4108,608,335,13883,30668,1555,0,0,1163.183,183.88,,7097,-3505,-2810,424,3581,3344,3322,1188,,1048,128
6066,2012/3/31,INTL BUSINESS MACHINES CORP,,2012/4/17,2012,2012,459200101,51143,IBM,7370,10504,11,USA,46543,115346,94563,24673,24673,12255,7481,4937,3780,3066,,,,4291,-2230,-2316,619,3015,3905,848,48847,38209,2754,6293,25760,0,82,12336,26841,20701,20701,3066,1157,1157,,937,95,261,13946,30594,1601,0,0,1153.484,208.65,,4291,-2230,-2316,619,3015,3905,848,1157,,937,95
6066,2012/6/30,INTL BUSINESS MACHINES CORP,,2012/7/18,2012.25,2012.25,459200101,51143,IBM,7370,10504,11,USA,45329,113832,93269,25783,25783,12194,7418,6171,4995,3882,,,,8726,-3913,-5678,918,6002,7559,4069,47392,38903,2758,7669,24766,0,91,11187,26856,20472,20472,3882,2333,1176,,2135,175,254,13865,29600,1587,0,0,1142.775,195.58,,4435,-1683,-3362,299,2987,3654,3221,1176,,1198,80
